TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
763fc9cc-c899-444a-9526-ce7a46afa4f5,11-02-2024,challenge,Turner LLC,167.87,42,67170.18,62,Female,Robertberg,Cash
4053c488-2914-4b4b-add0-8b8ae200f475,11-06-2024,interview,Vaughan-Perez,514.23,58,38678.4,58,Male,West Alejandroshire,Credit Card
89cceb25-994b-484f-8e72-668b71fd28f2,29-02-2024,defense,"Warren, Taylor and Cole",143.25,42,14239.76,49,Female,Brandonbury,Online
cb0b2cd9-a699-4891-a400-b0d4fd59b4d7,30-04-2024,fact,Duffy-Mcmillan,358.15,79,122772.87,58,Other,New Lisa,Debit Card
d3d4d7ac-864d-4fe7-89d2-daa38324fbce,04-04-2024,write,Santana-Brewer,660.61,48,10217.06,40,Male,Port Danielfurt,Credit Card
b1e75102-5857-4c93-a6b5-d8b39f0e370e,18-03-2024,wind,Bush and Sons,1085.48,84,31433.77,59,Female,Jamiefurt,Debit Card
173d6e2c-d2d4-4a78-9b56-8ff05194c0be,20-07-2024,thus,Anderson-Burns,1253.69,94,65396.79,23,Male,Brownburgh,Online
505be308-fbe6-4917-9659-87ab82ab776d,18-04-2024,radio,Fuller-Walters,869.95,35,51261.16,40,Male,West Maria,Cash
4fd27964-ae6c-4db2-864d-97433fd75088,24-04-2024,board,"Robertson, Frye and Frost",1266.76,27,27716.78,40,Male,West Michael,Credit Card
bbd810c1-4244-4f69-af3c-683472198d35,08-02-2024,staff,"Ramsey, Freeman and Hamilton",650.55,2,19137.13,56,Male,West Michael,Credit Card
04b50ed2-423a-4d0f-8279-22e95b883545,07-04-2024,second,Williams LLC,1218.14,8,56090.25,60,Other,North Katelyn,Online
26760d0b-ece5-48d9-906f-6511c119a434,08-04-2024,fine,Sampson-Kennedy,1179.65,89,50670.65,39,Other,South Christina,Credit Card
65397aa3-cc05-4321-896f-cad3316e7d6b,10-02-2024,husband,Thompson-Porter,448.78,20,8498.4,35,Male,Jonesport,Credit Card
0731961f-3e0f-4360-9d94-a7c7eaf64c2d,22-02-2024,reduce,Sherman-Massey,286.53,91,18304.87,20,Other,Guzmanfort,Online
027c963f-25e5-429a-ba37-8023ee7366be,13-04-2024,example,"Sanchez, Shaw and Acevedo",461.16,66,67000.5,58,Male,New Garytown,Online
83291bb1-38a7-4770-93d4-609c1e8f8a77,30-06-2024,look,Hurley-Bush,571.36,95,19676.25,30,Male,Kathyfort,Online
1d4a352d-dbb3-411a-9b76-0b41c511078e,25-05-2024,election,Watson PLC,235.77,2,40821.85,61,Other,Courtneyland,Cash
77432e71-b937-47ac-b23a-2de55a33f13a,27-06-2024,paper,Taylor Group,879.61,8,106676.36,47,Male,East Jamieburgh,Cash
eb770352-6be0-4e43-a586-c70ae6cb0625,25-02-2024,report,Jackson LLC,513.64,51,11239.47,29,Female,Margaretside,Debit Card
6c685a35-3b17-4b91-8cc3-8db16236f75f,27-05-2024,another,Wright LLC,1422.75,7,12561.08,44,Male,Bellberg,Credit Card
00c4011d-0798-4dcd-ba4f-5d7fbbcdc9e5,07-04-2024,now,Cooper-Ross,540.51,54,17004.6,55,Female,Luceroberg,Credit Card
f5bb1b7a-3d5a-483e-bd1d-c3ed22bf9490,22-01-2024,water,Malone Inc,1006.68,41,77122.71,56,Male,Miguelhaven,Debit Card
830e5dc3-6fc3-4c38-8c96-c1f885db474f,10-02-2024,according,Henry-Duke,261.2,75,63422.96,51,Female,South Kathy,Debit Card
6cdafe35-9217-4584-9278-91cac7d6c8e5,11-02-2024,candidate,"Lindsey, Avila and Brown",971.93,62,67708.96,59,Male,South Randyland,Debit Card
5608d68a-f743-47df-8ab0-506222864044,02-05-2024,hold,Cole-Davis,147.42,52,83743.83,24,Male,West Molly,Cash
37f52a09-fa59-4c84-b888-ebea2fa9c02a,21-07-2024,team,Nunez-Smith,246.83,36,18778.54,48,Female,South William,Online
95e25de2-2aed-4392-b9d5-8490ceb1f777,12-06-2024,light,Williams Group,678.62,55,37414.8,18,Other,South Adam,Online
bec900a2-835d-45d6-8a61-b03a3a6db522,18-05-2024,art,Russell-Alvarez,1485.67,12,3662.61,22,Female,Joshuabury,Credit Card
223adf80-0b39-4da3-b7b1-a9f42064fc5b,31-01-2024,thank,Valdez-Fuller,671.47,8,7727.4,20,Female,Lauraton,Cash
b713f658-82d8-45a3-a3be-55ea360f081f,05-07-2024,purpose,"Williams, Carrillo and Rice",412.76,76,39129.12,42,Other,Martinton,Debit Card
20454e0f-638d-4d6b-90b0-ecb2a238d54b,13-07-2024,factor,Smith-Scott,747.06,96,8582.58,54,Other,Kellerfurt,Cash
39cd6582-9d4e-43be-b947-8799850d58f0,21-07-2024,chance,Smith Group,1261.17,3,58423.05,51,Female,West Davidtown,Online
9230af26-83a1-4066-8d7a-8f32cb65a58c,12-06-2024,industry,"Barrett, Figueroa and White",1384.31,86,64326.15,45,Other,North Jeffrey,Debit Card
95bee8ce-4701-4a6b-8a17-a68f2e661677,10-03-2024,director,Dennis-Sanchez,1343.65,96,3301.35,19,Female,Lake Christopher,Online
cae71494-a76a-4452-9fee-463e427f7bbc,31-03-2024,heavy,"Gonzalez, Coleman and Le",1068.1,48,54876,55,Female,Kingside,Credit Card
1b246f4b-b8b3-4cec-b801-bde2d1987509,01-03-2024,get,Pope-Hensley,1245.83,37,21542.76,44,Female,Brownton,Online
e1c6314f-e658-4e58-93bf-29851e442ad3,19-02-2024,common,"Petty, Smith and Arnold",799.51,48,46743.35,56,Female,East Barbara,Cash
d8d6aacb-c758-4d2c-83aa-5fb47c316af7,17-02-2024,fear,Harris and Sons,462.26,68,13356.66,21,Male,New Pamela,Cash
be14475a-5ac8-4fdb-afdd-2e05fc45947a,20-01-2024,anything,"Jenkins, Phillips and Lopez",635.51,36,63405,42,Female,Port Jose,Cash
b34103e5-2b2b-412e-8312-2993ac4a6ce2,11-07-2024,expect,Marquez Ltd,730.63,99,59166.08,46,Other,West Jackville,Debit Card
476d805e-3604-47a8-9602-dc33cccd50bd,20-03-2024,walk,Gonzales Group,1223.93,68,63610.47,35,Male,Jessicaborough,Credit Card
f6911e69-8a1f-4cf0-ad51-e80918c55a81,28-06-2024,analysis,Lopez PLC,1183.94,21,48029.76,38,Male,Danielstown,Credit Card
5459cd0f-80b8-45bb-8122-82f6a3b60075,28-04-2024,right,Miller-Wolfe,1443.45,34,56713.47,48,Male,Schultzberg,Online
bdcfcebc-1663-4012-9c26-f8e08371ef8c,28-03-2024,modern,Douglas-Dalton,103.32,76,24544.8,41,Male,Torresshire,Debit Card
373ea1b5-6c22-486b-a155-c88dbe8783b0,08-01-2024,financial,Valencia-Boone,944.62,65,91315.64,18,Female,Lake Peterland,Credit Card
ccebab09-9abd-4642-ae8e-aad2f31519c3,20-06-2024,increase,"Johnson, Harris and Strong",433.44,94,7070.76,19,Female,Jasonview,Cash
7c8258c8-cee3-4091-a555-364e0f884526,17-04-2024,dream,Fritz-Tapia,933.94,39,10641.2,18,Male,West Kevintown,Cash
45f4b879-e887-45dc-aaba-df06f4372f9e,09-06-2024,religious,"Grant, Cross and Bennett",1211.35,24,36056.64,29,Other,Christophermouth,Debit Card
d40764e9-e423-40da-bee9-6d0f484d2575,25-02-2024,rock,Walton-Larson,370.12,88,54432,25,Other,South Jackiemouth,Credit Card
6ad81fed-c3a4-4c01-b1f0-ee7ad6696755,19-05-2024,speak,Morales LLC,1494.45,42,63030.92,55,Other,North Mariaberg,Credit Card
5bc75cac-25a8-4cff-af9c-953f17ae6624,15-05-2024,recent,Cole-Williams,459.53,34,82503.4,29,Female,Port Sarahhaven,Debit Card
919c1ad3-a1e4-417b-8de2-857999657de7,14-04-2024,could,"Evans, Clayton and Ross",1494.78,56,25845.56,38,Male,Jeremychester,Debit Card
e04bfb12-168d-4726-9adf-1200ecee7ba9,02-07-2024,accept,"Moyer, Lee and Abbott",556.39,51,54578.4,37,Other,Foleyhaven,Cash
37f3bf3f-2d24-4387-8619-34f368ebb7c3,22-05-2024,bit,Perkins-Long,666.55,7,30444.49,58,Male,Port Christinachester,Online
c827efbd-fda6-47b4-a07c-8a4acff22c73,20-06-2024,million,Fernandez-Fischer,371.56,3,7542.18,52,Other,Alfredland,Online
325e4986-795c-43f1-9450-b746cf655ae8,22-03-2024,plant,"Kemp, Ingram and Olsen",575.53,83,38959.2,32,Female,New Paulhaven,Debit Card
77a4e417-d5ab-490d-b5ba-121e98a17da0,14-02-2024,man,Smith-Barrett,140.8,28,124883.62,61,Other,Dominguezchester,Credit Card
81b50cb3-6f6e-47eb-84fb-08ecd54c20f4,20-07-2024,economic,"Stephens, Cox and Fisher",1073.31,13,23713.99,19,Other,Bradleymouth,Debit Card
a9682e7e-d689-4693-a594-33027bceb0df,20-05-2024,child,"Schneider, White and Thomas",341.51,56,15090.48,24,Male,Lake Stacy,Credit Card
d48125c4-eeb2-4c5f-b368-f888ea800132,26-04-2024,through,Dominguez-Franklin,300.03,43,34352.76,34,Female,Teresachester,Online
33dc9167-0df5-4a09-a7ea-6d536be1fc09,01-01-2024,idea,Bishop LLC,1230.49,52,73267.92,48,Female,North James,Online
9a5d82f1-e126-4f2b-a0a5-00c89bf7be34,11-04-2024,military,Wolfe-Schroeder,975.8,28,12735,43,Male,Collinston,Debit Card
bf2b5da9-64ae-4b8a-8ce5-f9ecd85db440,03-01-2024,fly,Wallace Ltd,305.39,99,135494.8,49,Other,New Kathryn,Credit Card
f16f23d3-e144-495c-9f57-33cf60703757,20-04-2024,training,Sanchez PLC,310.1,59,63215.81,63,Female,Clarkstad,Cash
d8a911fa-164a-4030-b29e-a89d96500920,09-07-2024,tell,Mckay PLC,1078.6,7,38531.7,57,Female,West Meganberg,Debit Card
97aef928-83ce-474f-b069-20f61eeb351a,23-05-2024,person,Ortega Inc,829.17,16,4384.98,48,Female,Amandaburgh,Debit Card
3fd4db14-58ca-44c7-88d3-b720c4e38ba5,25-05-2024,success,White-Berry,665.49,7,1300.74,30,Other,Langbury,Online
99f8064c-0a0f-49e3-96eb-1fd34c8b289c,02-01-2024,property,"Elliott, Green and Scott",1016.94,64,67470.06,18,Other,Fieldsborough,Credit Card
e6b7a44c-4fa7-4611-b33e-989c024b5829,25-04-2024,country,Maddox-Lewis,1201.92,61,32209.79,48,Other,New Brandon,Credit Card
afa9eb34-f775-4190-8dae-d3401546aced,27-01-2024,many,Miller Ltd,1021.34,6,4937.34,45,Other,New Carolineshire,Debit Card
1a521cbf-968b-4dd3-8649-0c65d1cdf045,18-05-2024,life,Arias-Mendoza,1479.23,36,125596.8,52,Other,New Kimberly,Cash
4c60a769-097f-4066-9d46-ff0973fd6929,10-03-2024,although,King-Rocha,294.03,1,88842.9,49,Male,Port Lisafurt,Credit Card
ccca5346-bd0b-45cf-8873-2c7be7d48770,12-03-2024,son,Hester-Murphy,1000.36,60,93276.2,27,Male,Maciasmouth,Cash
05dc416c-5c87-4726-88bb-c3f02350f9d4,18-06-2024,easy,Jones-Nguyen,1354.53,88,16047.56,63,Other,West Kayla,Credit Card
056716db-ec06-4e7b-b700-e7707683883e,04-05-2024,town,Thomas-Mason,1158.54,14,54137.46,38,Male,Port Lindaborough,Online
c44b88f6-fefa-4723-8f13-4af5c137354a,24-03-2024,per,Jacobson-Collins,176.21,67,23432.15,55,Male,Zimmermanmouth,Debit Card
b5895a10-2aa6-4046-83c6-9f62429b4b73,22-06-2024,bad,Goodwin PLC,367.91,76,55230.12,44,Male,Port Shelby,Credit Card
06cbf9e5-391e-4727-a5b0-24c93b3f88df,03-07-2024,option,"Hanson, Barron and Castillo",1110.66,93,65983.14,25,Female,Dunnland,Debit Card
d3e3db15-d472-4157-9673-cd4a419f4c4b,10-01-2024,attack,Rodriguez-Morales,604.24,66,8244.32,32,Female,East Kerrychester,Credit Card
385776a8-dd02-47b3-ac81-848385c53e01,25-01-2024,face,"Hester, Lee and Kirby",1309.52,80,52684.5,55,Female,Kellyton,Cash
7ea41fe4-3bae-498f-8afe-c3108ac5e6c7,22-07-2024,indeed,Gonzales Ltd,843.86,79,30967.26,63,Other,Mollychester,Debit Card
bc12e24b-f585-4548-9fc4-26c8ad86e7f8,10-04-2024,instead,Jordan-Bass,518.31,90,57134.35,62,Other,South Shawnstad,Debit Card
ca75acb8-1b33-43f5-a877-ec7c0affaeaa,06-03-2024,institution,"Cox, Friedman and Martinez",1393.2,17,30249.72,60,Other,East Gregorymouth,Cash
07d99fa0-0163-4c49-a358-073410d8289e,12-07-2024,believe,Calhoun Inc,546.36,9,22193.5,54,Other,Westfurt,Credit Card
2ad868ea-e6ec-4c08-90df-28627a36cd19,27-05-2024,science,"Daniels, Rojas and Pearson",1137.5,96,14628.86,29,Male,Sheilaburgh,Online
21cdcebc-fa3e-413a-9702-8fbd7b1d8682,20-05-2024,plant,Thomas Ltd,1217.74,96,65193.3,45,Other,Mooreburgh,Cash
4e95a319-f1b4-467d-94ec-9ebff719e84e,03-07-2024,short,Sanchez PLC,701.18,38,61147.01,45,Male,Meganville,Debit Card
345dabd6-91f8-49f1-9247-cfb402a45db6,16-01-2024,turn,Miller Ltd,1053.4,67,61207.68,24,Female,New Mary,Cash
aa78a2fe-a7af-4188-8aa0-be621a1679de,12-07-2024,paper,Moran Inc,551.21,44,36745.62,31,Female,New Catherinebury,Credit Card
f96ad151-8b3e-4126-99a5-97a4a176915a,07-03-2024,station,"Good, Davis and Smith",1279.24,35,30831.96,20,Male,Millerville,Debit Card
61e90a0c-2b26-4f98-8cbf-9254e8fff1d7,03-04-2024,up,Wheeler Ltd,1339.05,26,49444.77,23,Female,Tinashire,Debit Card
ab65afba-2bee-46a3-8b23-fda5f5d18601,26-04-2024,oil,Garcia Ltd,741.44,19,22331.2,64,Male,Port Ashleyfort,Online
45cf6d15-4c86-4367-ada7-cdb67dc97ae2,25-02-2024,also,Williams-Thompson,377.93,65,26928.7,55,Male,East Kellie,Credit Card
4924b8bf-24a5-423a-9f6d-7f9f34af8f63,07-02-2024,who,Williams Group,1468.09,17,27941.23,40,Female,Lake Paulberg,Online
6e9b3fb9-acd2-458a-8d6f-cc76b8f3c204,06-04-2024,despite,"Butler, Perkins and Arnold",1270.14,52,119945.35,63,Female,North Michelle,Credit Card
09a71474-17da-4b3e-a2e2-d1236413e371,16-03-2024,more,Hensley-Love,166.35,81,61037.76,44,Male,Lake Elijah,Online
9a103997-b481-4002-828a-9946e69a90d7,27-05-2024,little,Pace-Davis,851.8,45,19677.54,18,Male,Stevensberg,Cash
0551d685-29ec-4efb-8f0d-00251a0066de,18-01-2024,nor,"Fields, Christensen and Daniels",1283.7,7,52935.12,56,Other,North Donaldhaven,Online
7c7bd8d1-cd26-432f-a68e-0eeab4f37285,27-02-2024,economy,"Johnson, Scott and Kim",318.26,91,66512.57,53,Male,Stevenstad,Online
5bba96f6-9ef0-41b4-a380-a93ea29f74c9,11-01-2024,maybe,Bullock LLC,985.58,13,19137.78,23,Other,Villachester,Cash
391959dc-a30c-4625-83fe-c56bc5a23c7b,19-03-2024,consider,Cochran-Phillips,402.39,97,33697.62,34,Male,Kington,Debit Card
3b3bc77b-8d8a-4795-87e8-1692a608808d,27-06-2024,hand,Ochoa-Martin,545.15,73,2169.76,31,Female,Port Williamtown,Credit Card
5773c0d4-8b10-472f-a516-4a20b1c3cd2d,02-01-2024,seven,Wheeler LLC,398.85,22,9362.75,46,Female,Vanessaview,Credit Card
2167afa6-f6fa-4e54-9d28-9027e236426a,15-02-2024,night,"Miller, Campbell and Russell",978.57,21,5686.05,50,Male,East Tammy,Debit Card
15266274-cdc1-4d45-a66a-e0f9cbefeac2,02-02-2024,down,Lang-Bryant,498.97,14,7532.19,42,Male,New Patriciaburgh,Online
ba6d3200-ccaa-4436-998f-f0330cd9fb02,29-02-2024,paper,Conway-Estrada,458.48,17,35913.12,33,Other,Walkerberg,Credit Card
bcbeb5c0-da1b-4aa1-9178-695252ff6b03,18-05-2024,yard,Delgado PLC,1077.06,52,2390.16,30,Male,Matthewbury,Online
cb79e40c-8f8c-4fd7-9341-d3f65d65ff9d,16-07-2024,off,Harper Ltd,498.77,17,48318.64,48,Other,Lake Jasonton,Credit Card
e519097e-723f-4485-b92b-d2863bd57583,22-04-2024,recognize,Gallagher-Parker,448.61,16,87610.96,34,Female,Ramirezfort,Cash
71ee23f1-ba89-415e-b310-b95840309916,15-02-2024,somebody,Anderson-Valdez,169.7,56,74077.84,21,Other,Lake Crystal,Cash
81201758-d358-4752-ae12-239b8faebae6,22-07-2024,statement,Williams Ltd,850.45,43,107462.16,38,Female,Matthewbury,Credit Card
8ed7fc5b-2bdd-4bd7-8fc5-8a5c7ccba962,13-01-2024,situation,Rodriguez-Dominguez,599.19,36,15431.68,30,Female,Port Annettefort,Cash
aa7aa247-efc9-4872-b482-66d779d66291,05-04-2024,past,Hoover Inc,481.84,27,111536.64,55,Male,Lindaside,Debit Card
592eb398-a865-4282-8a8c-ee125cae45aa,20-06-2024,song,Morris Inc,1321.92,73,29245.5,22,Male,Wallsport,Credit Card
4df64a47-3dd2-49f1-bca8-6650b0021bca,04-05-2024,picture,Sanchez PLC,631.91,25,59445.6,42,Other,South Josemouth,Online
e75baeb1-4c09-416f-bb65-c5ada54914a1,25-02-2024,four,Hodge and Sons,587.47,13,43516.76,31,Female,Paulchester,Online
4e19f661-161a-43bd-97a7-d60cfb8192da,15-03-2024,type,Patrick Inc,955.3,78,100429.2,61,Female,North Kendra,Debit Card
fe824ec3-d1da-41d6-b48c-f456b64553cd,11-06-2024,rise,"Roberts, Lin and Davis",1358.18,65,38634.65,38,Female,Port Tyler,Credit Card
ebe2251d-70a7-4889-849e-6503e37c2e5a,14-06-2024,beautiful,"Lee, Kemp and Warner",458.29,2,28198,35,Male,Port Angie,Credit Card
6e7e8815-513f-4c6a-b6d5-ce61ad93a605,12-05-2024,late,"Ford, Carpenter and Valdez",597.5,69,18986.4,45,Other,Sharonton,Cash
b1a479c9-4caa-4cc6-b5aa-557b0b1bb69c,10-06-2024,TRUE,May PLC,381.11,37,41107.9,47,Female,Josephshire,Credit Card
4a264cb1-96f1-47f0-ae69-fadad56c960e,21-01-2024,everybody,Taylor Inc,1369.73,8,13189.02,30,Other,Lauraberg,Debit Card
71f13f2c-99c5-4d5c-8f13-f3f9b97f4ac5,02-03-2024,performance,"Hinton, Evans and Harrison",784.79,3,8698.48,29,Other,Lake Lindsay,Cash
cbba6938-6721-4ed9-b465-94612dbbc6ab,26-03-2024,win,Allen-Garza,977.58,64,12145.32,27,Female,Christophershire,Debit Card
b5cbe4ea-8f98-4227-b05b-ff80d82757a2,13-02-2024,almost,Henry-Frazier,831.95,73,55914.88,63,Male,Cassidyview,Cash
46bec063-733f-43d8-a40c-f826990b33be,11-02-2024,against,Anderson-Leach,549.92,4,121071.72,49,Female,Port Stephen,Online
327e7a79-5a59-4aeb-afa3-87f72e5d67d6,27-02-2024,late,Phillips Group,712.19,73,28319.62,19,Other,West Josephville,Online
ad2b4bff-dce0-4620-bc82-f904e60c49cb,29-03-2024,contain,Guerra-Coleman,1355.42,67,28161.1,58,Other,Port Amyburgh,Cash
fa9f1897-b575-47da-9954-14bbc8e0f025,11-06-2024,believe,Frank-Allen,246.74,36,25657.6,30,Male,Port Deborahfurt,Cash
55d0c00a-793e-467e-bd80-5719d176305b,09-02-2024,age,Wallace-Fleming,1174.82,71,54939.8,62,Female,Juliaton,Online
e3ec2665-f9ee-4223-90b2-104ebe81e2e6,21-06-2024,everything,Vasquez and Sons,678.21,72,35702.64,44,Male,Port Jeffreyville,Cash
3b76ccfb-7609-4032-b895-932df8d3e143,27-01-2024,address,Martin Inc,1401.12,15,69483.57,23,Female,West Christine,Cash
1e273c52-d2b0-45c7-b5e4-eb5fa7349f59,16-02-2024,safe,Durham-Lewis,1131.17,54,38285.38,19,Other,Karenburgh,Online
5cbb8da8-1810-4753-a9b6-29cbb9ef345b,29-02-2024,well,Harper Inc,992.14,88,58208.48,45,Other,West Joyfort,Credit Card
90cd3146-c7b2-4de3-a472-472be4144213,13-03-2024,no,Manning-Floyd,585.08,66,14106.96,45,Other,Ellisontown,Online
78c743c7-9982-43f5-8e7a-50b410c9b5bd,16-07-2024,choose,Kirby and Sons,756.49,90,10472.85,32,Female,South Crystal,Cash
9d647d9c-dc63-41a5-ae45-7296cbd8c3f7,12-06-2024,owner,"Padilla, Gibson and Ingram",1122.28,18,17500.32,32,Other,Christinehaven,Debit Card
c7b5b4d9-549b-4b44-b457-520a12cc67d8,04-07-2024,explain,"Smith, Davis and Gutierrez",913.01,64,26757.76,22,Female,South Rebeccachester,Online
976cc526-100f-41ea-a8fa-6beb56f959f9,13-02-2024,decision,Miller-Jordan,1251.55,95,31085.22,55,Female,Michaelhaven,Debit Card
60cf0698-9cbf-4d7e-b7c5-0edb4fa6cf42,19-05-2024,form,Clark-Henderson,329.18,66,38257.05,53,Female,West Amy,Cash
c4c114b1-252e-4e40-9c57-c08f2d7388bc,01-02-2024,particularly,"Myers, Wilcox and Beck",1466.37,86,28288,22,Male,Danielbury,Online
32632594-2755-431f-a699-fa2be10a3e10,23-07-2024,gas,Stokes-Mclean,698.67,13,674.4,43,Female,Matthewmouth,Debit Card
f5461a7d-1de9-43d5-9718-f9a79477a336,22-03-2024,budget,Dunn-Jackson,748.66,25,120191.15,33,Male,Douglasside,Credit Card
c390e049-3c4f-4b58-ad23-f52c64d7768f,18-01-2024,resource,"Fox, Stevens and Bell",1114.73,91,7388.25,64,Male,East Robertahaven,Debit Card
da53593b-9281-4a8c-91c7-273d25c02541,10-06-2024,such,"Mitchell, Davidson and Summers",151.58,40,5660.13,19,Other,Taylorport,Debit Card
7df392b2-dc57-4903-ad7f-2f9d03b6dce1,24-01-2024,half,Mason PLC,1281.01,61,31400.96,36,Female,Port Stevenside,Debit Card
03b65910-37b4-402c-b17c-6fbe0ccd37dc,09-05-2024,star,Smith-Ramirez,1250.06,23,70563.15,33,Male,New Lauriefort,Debit Card
d73e4e8b-1032-4086-aa77-8cf8fea98d25,17-02-2024,this,Mcdonald PLC,1018.23,49,70831.8,64,Female,East Timothyview,Online
57f49450-3afd-414c-88da-12ce37fdce1b,21-03-2024,loss,Gill-Boyle,187.82,71,2835,56,Female,Ramireztown,Cash
38c83cb8-0f96-4b4a-9a09-c54ac646beb5,09-03-2024,finish,"Cooper, Ford and Heath",665.03,34,631.1,60,Female,Kimberlyburgh,Credit Card
bdc10214-d629-4840-b21c-bb205e3635a1,12-07-2024,this,"Wagner, Martinez and Dorsey",823.78,28,25950.4,39,Other,Scottfurt,Credit Card
903f5961-35c7-47b9-a1f1-5492aa15b049,06-04-2024,four,Robinson-Thompson,1223.95,95,8217.44,43,Female,East Adam,Credit Card
835823d7-b24b-4420-848f-324c3de8e5c3,16-07-2024,newspaper,"Williams, Nichols and Oliver",1462.63,3,12834.81,52,Other,Lake Kimberly,Online
6307123f-5fb0-41b1-8829-e52efc7a2697,07-04-2024,example,Parks PLC,165.21,4,24203.3,44,Other,Jonesville,Cash
bc3d7bea-6b9d-4e00-b65f-3bdad1022c15,22-01-2024,why,"Williamson, Graham and Farrell",846.09,59,28023.93,44,Male,Patricktown,Cash
a325fb88-facd-4876-9250-46cdb4a452c4,07-05-2024,response,Booker-Camacho,265.91,97,122804.31,54,Other,New Thomas,Debit Card
872282a8-47d2-4e44-afa5-77d7d1f58cfa,09-06-2024,ahead,"Smith, Savage and Oneal",386.86,21,33150,30,Female,Wallaceberg,Credit Card
6848fd52-ccbd-4bfb-8ddf-349698439e7b,30-03-2024,adult,Larsen-Russell,475.83,45,65965.5,19,Male,Hardyborough,Online
a8654ec4-93a2-4c76-b33f-4f3f00144826,08-05-2024,stay,"Sanders, Jones and Keller",878.03,72,27861.45,37,Other,Knoxhaven,Debit Card
95cf53d7-f020-42cd-8c9e-5edeec01598f,07-06-2024,goal,Smith-Rodriguez,331.35,35,40851.9,47,Male,New Andrea,Cash
18c1c72f-aea9-49b9-a7db-0026261eef41,10-07-2024,it,Moore LLC,619.38,9,47406.66,26,Female,Aprilville,Online
a84fac8a-948c-452a-819e-47d80945463d,03-05-2024,she,Aguirre-Reed,336.3,51,16334.85,56,Other,Terrellview,Online
7b5b9b49-eb1e-4e24-b2d3-658e50001acb,28-02-2024,area,Friedman-Le,861.39,1,6982.72,22,Male,Hunterhaven,Credit Card
d796da96-c5f1-40d5-9929-e01a4d61820a,19-03-2024,suggest,"Keller, Stevenson and Gonzalez",276.84,84,26161.98,35,Female,New Kimberly,Credit Card
b69dd2c8-0da1-41bb-98b2-e14c537b3c90,27-02-2024,cultural,"Smith, Thompson and Vance",1227.05,51,7365.31,28,Female,Port Paulstad,Cash
5595c46c-df35-4067-88b4-349200c191c1,20-07-2024,fish,"Wilson, Torres and Rodriguez",1249.73,6,19987.84,33,Male,New Jonathanside,Online
23464765-b044-4ced-94a1-a11d2471107b,27-04-2024,prove,Ferrell Inc,956.78,99,75674.76,26,Male,South Donnabury,Online
37771a5c-d5e6-45a2-962a-1ffed462104b,06-05-2024,old,Evans-Allison,1002.94,92,54851.29,31,Other,Thompsontown,Cash
d10957ee-5972-4104-92e7-ad892e6f833b,11-05-2024,talk,"Ruiz, Sullivan and Gates",1200.66,11,27826.2,48,Male,Robinbury,Debit Card
ce458701-d5ae-429b-9c9b-175e5b87e08e,21-01-2024,cost,Wolfe PLC,511.23,29,54093.24,38,Female,Johnville,Debit Card
87d2a5d4-1f00-4143-90dd-419da64c03f5,23-06-2024,win,Miller and Sons,308.67,11,8426.6,32,Male,Randolphview,Cash
aa2e69d4-a83c-4248-8617-d7ec734a7fdc,24-05-2024,main,Sanchez and Sons,229.36,25,1027.4,26,Other,Kimberlychester,Cash
44c2f618-fc23-4c90-a3b2-d1b323f6550e,23-02-2024,leave,Gibson-Armstrong,644.55,20,2524.08,24,Female,Port Kim,Debit Card
eac79ee6-e787-48df-96a4-ea6b11fd5aa6,07-03-2024,guess,"Horton, Sanchez and Mitchell",1283.63,19,19956.86,33,Male,Jordanburgh,Credit Card
34a118c4-60d2-4450-8bc1-0c8435adabeb,18-02-2024,experience,Jones PLC,933.63,18,12363,44,Male,South Elizabethview,Debit Card
e79fd7c4-7c9f-4995-9c91-5c2e8b75a1f9,05-06-2024,agency,Stevens-Ward,298.8,28,23535.54,32,Male,Michaelland,Cash
1fb35069-668a-46f7-9c89-59d29d5b2474,13-07-2024,enter,Hawkins Group,192.16,81,37192.87,31,Male,Johnsonhaven,Credit Card
9c051b08-07fc-4255-9718-ccd7086ebcdf,22-06-2024,although,"Patterson, Herman and Collins",506.71,17,90158.04,44,Male,Port Andrew,Credit Card
f22a6098-09a4-4798-96b0-9c04a2b79dc3,11-05-2024,keep,"Huang, Nash and Wall",490.28,89,83112.48,44,Male,Kathleenstad,Credit Card
08d4278b-2d74-4a4c-91f9-32da4e9d2979,11-01-2024,behavior,Fuller-Torres,951.85,30,50048,43,Male,Brianberg,Debit Card
64f1ed77-5786-4fb3-aadc-6c28c4cb65e4,21-05-2024,question,"Alvarado, Russell and Moreno",1139.45,2,4596.57,53,Other,Lindseystad,Cash
f507de10-0f04-44a3-8057-d114578829d9,16-06-2024,visit,"Zhang, Bailey and Burnett",1481.7,32,56157.8,36,Male,Rojasmouth,Cash
9a6ddb46-6a36-46c5-bbf4-a07794e5102e,02-01-2024,very,"Smith, Shelton and Anderson",1004.17,59,7468.34,64,Female,Martinezbury,Debit Card
cfd9fc56-1414-406b-b0df-728ac8cb57fc,14-01-2024,least,Mcdowell and Sons,1488.37,24,73197.12,58,Other,Michaelton,Credit Card
1dc5f7eb-89cf-48c1-a377-4f33a0762835,01-07-2024,degree,Gomez LLC,1416.21,38,31379.76,61,Male,Clarkview,Cash
